fix_name,latitude,longitude
CIPIX,40.314464,-75.353203
CIPNA,44.17175,-75.968167
CIPOK,39.746217,-74.974075
CIRAN,38.145228,-75.230244
CIRAX,39.021931,-79.940689
CIRCK,63.826786,-68.976917
CIRCL,38.883994,-77.195664
CIRIR,41.791733,-71.151508
CIRKO,35.411006,-78.700658
CIROM,39.626092,-75.608778
CIRRU,42.493439,-73.692189
CISKI,42.635764,-79.440036
CISON,39.914856,-74.716931
CISSY,39.638917,-75.85205
CITET,42.726856,-74.955844
CITTY,39.230944,-76.538
CITUM,40.072017,-74.494864
CIXAK,35.9381,-77.582364
CIYAT,37.375694,-79.367103
CIYAY,42.323511,-75.171131
CIYEP,45.974628,-67.921047
CJ10F,53.799736,-1.329383
CJ10I,53.811669,-1.415347
CJ28F,53.764947,-1.079758
CJ28I,53.747417,-0.95455
CJM01,53.795297,-1.297294
CJM02,53.743531,-1.302169
CJM03,53.693653,-1.156167
CJM04,53.772456,-1.133286
CJM05,53.722203,-1.153267
CJM06,53.7472,-1.333286
CJM07,53.854272,-1.291106
CJN38,39.963608,-3.174422
CJN40,39.949075,-3.219992
CK001,51.833611,-8.844167
CK002,52.038611,-8.979722
CK003,52.129167,-8.943611
CK004,51.724167,-8.059444
CK005,51.704444,-8.766667
CK006,51.497222,-8.639167
CK007,52.147083,-8.673333
CK008,51.858083,-8.501056
CK010,51.905194,-8.529
CK011,51.85825,-8.501167
CK012,51.90475,-8.52325
CK013,51.866278,-8.505861
CK014,51.799444,-8.466389
CK015,51.822889,-8.48025
CK017,51.794583,-8.463528
CK018,51.822333,-8.479917
CK019,51.795194,-8.460722
CK020,51.816389,-8.476361
CK021,51.820139,-8.562778
CK022,51.841611,-8.496
CK024,51.818639,-8.572722
CK025,51.83375,-8.518778
CK026,51.847028,-8.479111
CK028,51.849,-8.471028
CK029,51.708417,-8.41275
CK030,51.974167,-8.569972
CK031,51.89525,-8.298028
CK032,51.773417,-8.679806
CK033,51.704278,-8.432944
CK034,51.96925,-8.589722
CL01,65.433644,-18.222617
CL05,40.202,-3.845833
CL09,59.856411,-1.612394
CL09Y,37.417056,-6.097222
CL10Z,38.325353,-0.871258
CL12,62.115178,-7.656278
CL13,64.179828,-22.175333
CL21,55.158583,-8.26675
CL21Z,41.11975,-5.384417
CL27,38.954897,-1.645944
CL29Y,43.495472,-5.748611
CL29Z,43.49475,-5.745583
CL30R,41.572069,-0.816792
CL30Z,43.196344,-2.626592
CLADD,39.005111,-77.959428
CLAKE,41.436639,-74.141414
CLAMB,38.287714,-76.400339
CLAMY,41.177778,-70.535269
CLANA,36.508889,-6.726972
CLANE,53.292778,-6.686667
CLAPY,35.594719,-76.909531
CLARZ,39.058653,-77.458033
CLASY,38.803058,-75.921192
CLAVY,64.233333,-59.0
CLAWW,42.390481,-70.812506
CLBRT,38.381539,-78.518225
CLEAT,39.191772,-76.971728
CLEEO,40.653211,-74.072839
CLERO,41.580869,-78.446797
CLETR,42.505103,-71.680858
CLIPR,39.448103,-76.421969
CLMPP,42.479925,-70.726436
CLNNT,42.098886,-71.319528
CLORY,39.204272,-77.059644
CLOWW,42.731528,-71.854583
CLS75,38.5775,-0.29565
CLTCH,38.447672,-77.905594
CLUBY,40.998986,-73.654044
CLUNG,43.054769,-78.003717
CLYDE,55.963453,-4.792086
CLYFF,37.669292,-79.153544
CM06F,53.766219,-1.357772
CM06I,53.7251,-1.454889
CM24F,53.897303,-1.045161
CM24I,53.929111,-0.968883
CMA29,41.335258,-1.143228
CMBRG,35.785281,-78.812431
CMM01,53.904392,-1.028117
CMM02,53.843728,-0.955811
CMM03,53.768747,-1.169081
CMM07,53.790564,-1.299992
CMM08,53.853119,-1.375244
CMM09,53.902908,-1.256778
CMM10,53.807764,-1.058708
CMS01,53.645833,-1.360278
CN014,42.137314,-8.654117
CN22,53.271908,-2.824658
CN25,47.361211,-1.903097
CN30A,45.209967,-0.001147
CN31,49.087711,-0.258189
CNA30,45.166039,-0.238308
CNOLI,42.448461,-70.865558
CNR33,40.117764,-3.921864
CNRSE,40.622425,-73.886914
CNTER,42.219733,-76.972381
CO03W,43.286722,-8.503278
CO05W,43.298583,-8.545944
CO401,43.268,-8.436083
CO402,43.360611,-8.456361
CO403,43.424944,-8.616611
COATE,41.136228,-74.695167
COATT,37.958281,-77.576803
COBEK,41.170483,-76.078164
COBER,41.133967,-71.839053
COBOL,42.087028,-72.887239
COBOV,40.690414,-75.328803
COCCU,52.267872,-0.056117
COCUN,39.026533,-9.0686
CODAC,38.322206,-77.372208
CODDI,42.381153,-75.006067
CODIP,41.216364,-76.794094
CODOL,40.726519,-74.483047
COF35,70.629303,-22.507167
COF51,70.845922,-22.572922
COFAX,40.312981,-77.966939
COFIE,41.852131,-71.418758
COGAG,35.422786,-78.023689
COGAN,39.086219,-78.067706
COGBO,36.051856,-78.303344
COGEN,40.236289,-78.768361
COGUD,42.349378,-73.653447
COHAN,35.440481,-77.873306
COHLE,39.340708,-75.576886
COI35,70.521917,-22.373472
COI50,70.928753,-22.555633
COINZ,38.581364,-77.373217
COJOZ,43.295528,-6.168056
COKBI,41.265958,-70.897994
COKLI,36.811761,-76.279731
COLAB,37.592303,-78.427969
COLBB,44.414436,-69.96415
COLBE,38.285622,-75.413844
COLEJ,47.527194,-61.581164
COLER,51.441078,-2.279081
COLIN,38.099786,-76.664125
COLKA,43.763533,-73.410219
COLKI,36.1947,-79.688669
COLLE,42.660939,-71.268556
COLRE,55.116389,-6.733889
COLUM,39.186983,-76.907542
COLUN,35.753778,-79.846628
COLYN,42.152683,-71.040108
COM35,70.688136,-22.581072
COM42,70.741125,-22.599236
COM52,70.74155,-22.594511
COMAU,45.360681,-74.0563
COMOK,41.0591,-74.146386
COMOL,40.737386,-77.536817
COMOZ,35.345608,-77.930467
COMPI,39.350833,-0.007778
COMUM,43.082564,-74.082489
CONAC,42.110208,-76.973753
CONCA,35.606308,-78.743511
CONCO,37.307311,-78.973047
CONEB,39.925817,-74.663867
CONET,43.026942,-76.009106
CONEZ,41.529972,-71.349239
CONFR,38.269694,-75.409161
CONHA,52.707344,-2.783128
CONKO,51.613333,-2.052828
CONLE,38.691739,-76.583783
CONLO,36.076056,-79.988619
CONOM,35.744444,-78.631964
CONUL,42.424444,-76.360497
CONVU,42.66105,-72.067611
COOEY,43.061136,-70.645
COOKK,41.628792,-70.088919
COPAP,42.210061,-73.732753
COPDA,40.324653,-78.291706
COPGU,43.683631,-71.552128
COPIL,35.187306,-78.996567
COPIX,40.209139,-74.904789
COPKO,40.69775,-74.104958
COPLY,42.497836,-70.557936
COPPE,40.444553,-79.955767
COPUR,59.7,-67.0
COPUX,44.549294,-72.9394
COQUE,47.079167,-4.990556
CORAC,46.372975,-67.932006
CORAM,40.919806,-72.939367
CORDU,37.8525,-4.924722
COREB,40.946244,-79.732147
COREM,40.182972,-75.266411
CORET,37.730233,-76.515328
CORIA,37.027444,-6.180528
CORLE,41.444306,-75.552558
CORMA,43.921639,-0.204944
CORNA,43.120278,-78.317222
CORNE,38.782778,-74.164444
CORNY,42.72855,-71.400389
COROR,40.803575,-73.923128
CORRT,42.445931,-70.759781
CORTA,42.673792,-76.076369
CORTO,40.646028,-74.105539
CORTR,37.347997,-79.542908
CORVT,40.799836,-73.657869
CORVU,43.009936,-78.284383
CORZY,41.612033,-74.310178
COSAX,41.479419,-71.302261
COSBY,41.500156,-75.593578
COSDU,38.558708,-79.046792
COSHA,38.965992,-75.514331
COSLU,40.478494,-79.95075
COSSY,41.532992,-70.950531
COSUR,38.794108,-76.869442
COTAG,41.688125,-71.456517
COTAX,40.323686,-75.951683
COTED,39.367008,-75.208908
COTEE,42.495064,-71.118867
COTEN,35.538303,-79.627675
COTMA,39.477714,-75.625756
COTSO,40.131536,-78.661419
COTUL,37.445242,-78.446525
COULD,35.421697,-77.188725
COUPN,36.714119,-77.012233
COURG,39.200317,-78.729033
COUSY,42.354978,-71.208806
COVAN,44.740467,-72.395431
COVAP,37.500822,-77.095808
COVDA,41.747269,-73.765272
COVIR,40.446289,-74.026639
COVKU,35.623972,-79.564067
COVOB,40.945892,-77.113967
COVOD,41.601497,-70.382183
COVOJ,41.731067,-77.279647
COVSO,37.400133,-77.270542
COVTO,38.947106,-77.133953
COVUK,39.672967,-77.999
COVUL,39.273969,-77.454889
COVVE,40.873433,-73.654406
COWAD,40.090128,-75.336986
COWDA,39.911494,-74.482014
COWLY,51.615994,-1.064922
COWPA,40.664475,-75.21745
COWRR,39.325522,-77.454131
COWWE,40.604628,-74.220553
COXOG,36.890533,-75.957478
COYAC,40.125344,-76.279919
COYRO,37.438283,-77.557061
CPCOD,40.932269,-71.629372
CPT53,52.360089,-1.469878
CPT55,52.39285,-1.479511
CPTAL,39.537783,-77.698792
CQ01Z,42.076667,-8.671444
CQ03,65.004397,-14.709789
CQ07,51.694511,-1.799733
CQ19,65.905864,-18.229028
CQ25,51.780436,-1.365003
CQ27,38.600631,-28.167675
CQ29,68.736619,-52.476206
CR15,52.560481,-1.848772
CR33,52.382853,-1.654131
CR474,39.648581,-30.854494
CR475,39.659883,-30.983081
CR476,39.665731,-31.050278
CR477,39.581844,-31.113739
CR478,39.543814,-30.927067
CRAAB,42.359217,-71.007853
CRABZ,39.359669,-76.512658
CRACO,41.54425,-70.1935
CRADD,37.597839,-75.998092
CRADL,42.010244,-70.763208
CRAIL,40.686967,-73.343411
CRAIN,39.320686,-77.583681
CRAKL,39.111,-77.457272
CRAKO,35.915328,-77.803169
CRALY,41.077211,-73.626053
CRANK,41.416608,-74.388869
CRAYG,41.188156,-70.150333
CREAM,41.148847,-72.521756
CREEL,40.447364,-73.552967
CREPT,41.929053,-70.757392
CRESI,39.610922,-74.626294
CREST,41.073056,-8.486944
CRESY,44.370569,-71.460622
CREWE,52.818569,-2.307472
CRIBB,42.665539,-72.450239
CRIKK,35.405822,-77.715753
CRISA,38.938611,-4.556389
CRLET,39.387739,-77.453211
CRLTN,42.332822,-70.853589
CRLYN,38.517258,-77.633811
CRMRY,40.890714,-77.569639
CROAK,36.938519,-73.000019
CROCR,42.427556,-70.740022
CROFT,53.626914,-2.538847
CROIX,46.289103,-68.268781
CROOM,36.841528,-76.251056
CROOZ,39.070142,-77.280211
CROSE,39.3669,-74.937042
CROSI,45.156028,-66.018964
CROZE,40.603222,-79.169583
CRPLR,37.606669,-76.166019
CRROL,38.700456,-77.025328
CRUMB,37.469289,-78.141025
CRYST,42.238594,-79.459644
CRZ01,47.353306,-2.175861
CRZ02,47.339833,-2.218778
CRZ03,47.479222,-2.182528
CS281,38.689014,-8.835039
CS402,38.341986,-9.785383
CS406,38.738028,-9.834728
CS407,38.991597,-9.7227
CS413,38.212444,-8.963486
CS414,38.436533,-8.565408
CS440,38.662517,-9.523633
CS445,38.668658,-9.679014
CS447,38.765436,-9.680317
CS449,38.921006,-9.621308
CS452,38.408586,-9.673414
CS453,38.268211,-9.406561
CS460,38.714156,-9.522525
CS470,38.718433,-9.481122
CSHNN,43.647736,-70.196692
CSINO,39.260381,-74.481725
CSTAR,46.356164,-68.075156
CT01,53.082686,-4.534686
CT03,40.790278,-5.591667
CT04,50.858706,-2.854003
CT05,51.057922,-1.974194
CT06,44.448833,-1.288389
CT07,51.691756,-1.797714
CT08,53.018328,-0.761297
CT09,38.951944,-2.1025
CT10,36.657194,-6.555861
CT11,48.360372,-71.291878
CT13,53.372519,-4.730522
CT16,54.46015,-1.686108
CT18,48.527853,-71.032336
CT19,53.411128,-4.481681
CT19R,38.327533,-7.900125
CT1RY,41.760556,-1.31
CT1RZ,41.754694,-1.328647
CT21Z,41.122967,-5.358336
CT22,51.172422,-2.465667
CT23,48.344889,-4.274028
CT23Y,51.260025,-1.555483
CT23Z,51.260025,-1.555483
CT25,51.7846,-1.36655
CT258,38.732928,-8.909553
CT26,51.066353,-2.337206
CT27,51.225828,-0.763069
CT31,53.153331,-4.317558
CT34,54.088469,-1.404222
CT36,40.720714,-8.628097
CT3RZ,41.551536,-0.770247
CUBBE,39.780139,-75.591078
CUBEG,36.887322,-78.223003
CUBEL,37.082597,-76.361042
CUBMO,40.839461,-74.071081
CUBOD,44.791147,-72.208117
CUBRU,36.10595,-78.874581
CUBUT,39.915522,-75.019769
CUDBA,40.815161,-77.907897
CUDDY,56.7,-57.0
CUDIB,44.702444,-69.546236
CUDLY,38.533333,-26.840556
CUDOF,45.477222,-2.971389
CUDVA,44.22565,-68.378775
CUFDO,41.204608,-73.588422
CUGDA,41.159431,-71.683008
CUGET,39.427497,-75.148497
CUGOG,41.556631,-70.757128
CUGON,40.155264,-74.359044
CUGOP,42.855011,-73.766314
CUHSI,41.436317,-70.541933
CUJKE,41.163064,-70.563567
CUKAT,38.788892,-76.680164
CUKEK,42.053386,-70.310597
CUKLI,38.986203,-77.276336
CULAT,35.208747,-75.913622
CULAV,40.318139,-74.8487
CULCO,38.889917,-77.4756
CULEP,39.777842,-77.204494
CULSU,42.111311,-70.154411
CUMBE,39.412533,-76.60635
CUMBO,55.942778,-3.958889
CUMBR,43.805003,-70.234358
CUMBY,36.938056,-73.304444
CUMIV,35.578928,-77.870483
CUMUT,35.575428,-78.372
CUNED,39.177997,-76.746508
CUNIB,43.740181,-73.1741
CUNNY,38.728942,-78.404906
CUPAY,40.398128,-74.762289
CUPEG,44.732256,-69.363111
CUPNU,41.316303,-69.776644
CUPUG,42.108581,-71.123947
CURAB,37.770914,-75.594731
CURBY,39.554989,-78.609928
CUREN,42.947814,-72.600642
CURER,42.756239,-71.642997
CURLI,42.015289,-71.065094
CURNA,40.283719,-76.596258
CUROK,41.110914,-74.167067
CURUB,37.120883,-76.245058
CURUR,42.770344,-73.984447
CURVY,39.625336,-76.016114
CUSKA,41.810433,-71.353739
CUSOR,44.401589,-71.209178
CUTIL,40.091061,-74.481625
CUTIV,41.914742,-71.488492
CUTKO,41.172236,-75.481475
CUTLA,39.121586,-76.855125
CUTLR,40.334,-68.708333
CUTMA,41.280508,-73.092625
CUTOM,38.085478,-79.073911
CUTOP,39.168103,-76.971242
CUTOX,40.881467,-71.786631
CUTSA,42.862358,-71.530911
CUTSI,41.626267,-71.508333
CUTUX,41.226436,-71.707258
CUTZZ,39.165547,-77.456472
CUVAR,36.522711,-78.710156
CUVBA,42.531642,-79.2117
CUVIE,45.520033,-71.902883
CUVIN,40.744483,-72.769314
CUVKU,40.586019,-73.679378
CUVLU,42.687158,-73.802092
CUVOL,39.026572,-79.190147
CUVOT,44.720589,-68.702864
CUVTU,43.108736,-78.656711
CUXOK,39.015939,-75.456444
CUXOM,41.778811,-79.454714
CUXOV,43.0004,-71.359222
CVLRY,44.453722,-69.735992
CVRTN,40.929625,-72.79885
CW1CO,43.265417,-8.426889
CW2CO,43.271667,-8.402194
CW3CO,43.291694,-8.38575
CWALL,43.645233,-70.112781
CWINE,39.204306,-78.07035
CY281,45.664444,-0.729528
CY282,45.533806,-0.767194
CY284,45.539167,-0.847639
CY286,45.615889,-0.866778
CYN06,39.898256,-74.355247
CYOTI,42.156619,-71.257097
CYPER,42.108992,-74.273756
CYPTI,45.306492,-65.615275
CYRIL,44.949514,-75.401547
CZIMR,41.142928,-73.764936
D001L,51.154897,-1.333969
D002B,37.162558,-3.634489
D002K,49.073911,-54.621164
D003E,51.800836,-0.541328
D003O,40.618581,-4.234494
D004F,37.266697,-5.612597
D004G,45.774247,-0.300178
D004K,37.350008,-5.606864
D004Q,37.116172,-2.234706
D007D,51.799203,-0.533192
D007H,65.4075,-14.419167
D007J,56.043592,-4.413219
D007O,36.494939,-5.942222
D007R,43.855442,-5.963747
D008T,41.604253,-8.636361
D009B,36.711803,-4.500867
D009H,38.653517,-7.869625
D009I,43.59795,-3.870122
D010G,55.164675,-8.309594
D010H,65.440311,-14.374292
D010T,56.200111,-4.363456
D011H,43.688378,-5.975172
D011V,49.533794,-0.357575
D013G,42.340325,-8.594797
D013H,42.452144,-8.566758
D013J,58.621425,-3.034017
D013R,42.614819,-8.517164
D014L,53.443547,-4.469094
D014Y,42.729092,-8.485036
D015J,42.508828,-3.563117
D015U,36.5719,-5.876075
D015W,38.144831,-0.688567
D016T,39.805297,-0.359556
D017J,37.343067,-3.931194
D018J,42.892283,-1.631936
D018L,38.319861,-7.852392
D019H,39.073286,-1.803564
D019J,55.719422,-4.569275
D019Q,49.182783,-54.542536
D020F,36.909869,-5.985958
D021G,48.290797,-77.799464
D021N,43.776294,-5.896931
D021Q,37.097956,-2.132494
D022J,36.970214,-5.949675
D022K,43.472942,-2.826981
D023J,43.456442,-2.832286
D023L,45.843558,-0.199853
D024F,57.396864,-2.199003
D024M,43.507528,-1.704564
D025J,39.292675,-75.408158
D025K,55.704156,-4.558075
D025L,38.608386,-9.085969
D025M,55.6966,-3.197097
D025O,51.278256,-0.450472
D025R,51.323086,-0.415364
D026L,45.839203,-0.186231
D026M,37.370278,-5.505556
D026P,39.462669,-7.912825
D027V,41.984289,-0.807033
D027X,55.850117,-3.048222
D028H,42.440119,-8.519886
D028N,37.039378,-2.122597
D028O,41.164017,-5.353428
D028T,51.796139,-1.003308
D028U,58.026619,-3.049269
D029E,41.028056,-5.448889
D029N,43.763006,-5.855917
D029U,43.8659,-5.779944
D030G,43.411186,-1.74795
D031G,51.824933,-0.450106
D031K,41.865556,-4.727114
D031O,47.374889,-1.423519
D032L,38.597453,-9.058108
D032M,56.058036,-4.253778
D033G,51.057756,-1.250211
D033I,66.135133,-21.203775
D033O,37.987111,-0.635914
D033Q,49.175531,-54.437867
D033T,56.152811,-4.131567
D034D,65.296581,-14.38725
D034G,42.976194,-2.633203
D034J,36.9551,-5.913272
D034K,43.030767,-2.580986
D034N,43.071611,-2.541806
D035J,57.680378,-3.867514
D036E,45.729631,-0.238917
D036H,52.308914,-6.961022
D036I,45.783503,-0.182853
D036M,56.050492,-4.2307
D037E,52.908669,-1.233797
D037G,51.813392,-0.439733
D037H,54.733758,-5.7326
D037Y,52.683806,-1.242211
D038F,38.789617,-8.958172
D038K,55.722956,-4.622431
D038L,36.990875,-2.105717
D038M,42.395492,-72.407378
D039D,42.641061,-5.596089
D039J,57.673531,-3.850019
D039L,35.338231,-78.890025
D040F,55.946722,-4.335658
D040G,51.048836,-1.23115
D040R,43.789928,-5.746425
D040T,38.519781,-0.291461
D041B,51.329783,-0.411622
D041E,45.724919,-0.230475
D041H,43.498261,-8.189053
D041I,48.643008,-4.010917
D041R,48.752467,-3.871375
D041T,48.782983,-3.832322
D041Y,38.116114,-0.774558
D042E,51.810567,-0.015164
D042I,59.074161,-2.707131
D042J,55.739347,-4.627383
D042K,59.099567,-2.665447
D042M,59.124956,-2.623703
D042O,51.190278,-2.372844
D042R,43.667739,-3.632381
D042Y,59.277022,-2.371933
D042Z,38.1167,-0.750208
D043H,42.420364,-8.481181
D043L,45.805625,-0.116653
D043O,40.436833,-3.126369
D043P,57.678322,-7.039456
D043R,57.703311,-6.998472
D044G,40.564708,-3.360119
D044O,64.188286,-22.320319
D044R,40.715861,-3.173278
D044Y,38.101297,-0.754253
D045A,53.371233,-2.238831
D045F,47.64305,-0.054017
D045H,43.492022,-8.179564
D045I,37.869972,-0.68875
D045M,37.915833,-0.629028
D045N,44.989147,-0.484972
D045O,37.953394,-0.585375
D046G,56.040775,-3.212867
D046L,53.498953,-2.015358
D046N,57.879167,-3.027
D046R,43.652053,-3.613422
D046T,39.714581,-0.169375
D046Y,58.008078,-2.782931
D047C,55.831642,-4.501336
D047J,42.438325,-8.441456
D047K,51.271131,-1.535714
D047Q,51.337683,-1.4169
D047T,43.156386,-8.095681
D047Y,56.156561,-3.906928
D048C,55.83325,-4.50475
D048I,55.9715,-4.248931
D048N,44.9828,-0.476806
D048O,56.041019,-4.121047
D048U,45.060531,-0.354156
D048W,43.190731,-8.046011
D049G,40.55725,-3.350747
D049J,40.590311,-3.301497
D049Y,38.0748,-0.722697
D050C,55.991264,-3.292778
D050J,53.850542,-1.887706
D050K,53.861197,-1.866089
D050L,53.871847,-1.844458
D050U,38.028561,-0.778558
D051G,54.357167,-1.370253
D051L,53.482408,-2.002122
D051O,54.440575,-1.192469
D051R,38.039861,-4.557233
D051Y,38.063606,-0.710919
D052J,35.484692,-77.409072
D053J,52.300303,-6.874136
D053Y,57.930183,-2.944775
D054N,57.620806,-7.023381
D054O,37.330428,-3.737689
D055A,53.368569,-2.23505
D055H,37.854694,-0.6735
D055I,69.376261,-50.885667
D055L,37.300986,-3.788475
D055M,42.720917,-5.408342
D055O,37.919417,-0.550822
D055Q,51.306456,-1.378347
D055T,38.454436,-0.218389
D056H,50.854083,-1.663197
D056J,57.637761,-3.787111
D056M,42.717828,-5.405369
D057P,40.510506,-3.962533
D057R,40.528992,-3.92495
D058H,51.942058,-0.196236
D058I,51.084233,-2.437006
D059I,40.047667,-4.170853
D059J,52.282175,-9.291086
D059K,51.240089,-1.500014
D059L,38.053228,-1.013008
D060J,57.628003,-3.775394
D061G,50.8357,-1.676831
D062J,42.402708,-8.405439
D063L,59.968789,-0.931983
D064B,51.294269,-0.720839
D064J,41.877061,-78.432244
D064K,35.088942,-1.252872
D064M,44.006839,-0.225969
D065A,55.959678,-3.343608
D066T,51.089675,-0.862081
D066U,43.440122,-2.483139
D067F,53.053486,-1.371825
D067G,35.654025,-0.532131
D067K,53.446675,-60.074161
D067M,43.993211,-0.227436
D068E,51.338444,-0.325581
D068H,37.479642,-5.608028
D068I,51.202281,-1.530006
D069G,41.727519,-70.388586
D069O,51.233608,-1.378892
D069T,40.487486,-3.84155
D070J,51.541169,-0.214133
D070R,43.549492,-3.523383
D071H,43.441647,-8.13485
D071J,59.932453,-0.973339
D071L,53.806067,-2.579197
D071T,43.042514,-7.999442
D072R,38.355514,-0.205381
D072V,41.766839,-0.563367
D073C,51.889208,-0.286436
D073D,51.891036,-0.276086
D073E,51.895142,-0.252797
D073H,43.437242,-8.132756
D073O,53.472944,-60.086986
D073R,36.924967,-2.037867
D074B,51.160933,-0.107158
D074C,51.162653,-0.094192
D074D,38.726769,-8.951528
D074F,57.693953,-3.360392
D074H,43.435022,-8.131803
D074I,54.998539,-1.954758
D074K,51.3521,-0.164714
D074L,51.356342,-0.139008
D074T,48.624661,-3.675808
D075D,51.164372,-0.081225
D075I,43.367028,-8.152653
D075N,38.776281,-8.748042
D076B,51.756081,-1.551392
D076C,51.160922,-0.093522
D076D,51.162639,-0.080567
D076F,57.689869,-3.357658
D076I,59.000614,-2.615169
D076N,54.720806,-5.841236
D076O,53.46045,-60.0718
D077C,51.161144,-0.093603
D077G,51.336589,-0.268219
D077I,58.998094,-2.613836
D077J,43.338633,-2.701964
D078D,61.204708,-45.3044
D078E,51.16455,-0.081297
D078I,55.011281,-1.959417
D078L,43.507911,-1.241456
D078M,43.954619,-0.210992
D078N,43.955508,-0.201597
D079G,51.774258,-1.420539
D079H,50.109747,-5.047903
D079J,53.422936,-2.86085
D079O,38.311333,-0.25725
D079P,53.441236,-2.696494
D079T,53.453308,-2.586847
D079X,36.897514,-5.538747
D080J,53.772353,-1.826658
D080L,43.501053,-1.239656
D080N,53.783603,-1.715903
D080O,55.358731,-4.368217
D081E,55.890303,-3.651458
D081J,55.876892,-3.784358
D081O,51.728664,-1.402922
D083A,53.336064,-2.805139
D083F,37.441297,-5.639256
D083J,43.580028,-5.780017
D083M,53.780539,-1.743536
D083N,38.744944,-8.738983
D084E,38.720339,-8.928111
D084K,51.9115,-1.89335
D084L,43.487219,-1.237047
D084O,43.471,-3.560389
D084P,39.508969,-0.148525
D084V,41.692278,-0.543714
D084W,37.840936,-0.639661
D085F,38.720906,-8.906731
D085P,43.180708,-78.607886
D086N,38.611747,-28.105483
D086O,37.792428,-0.497781
D086Q,38.914017,-6.454147
D087I,43.309503,-0.584233
D087L,50.930825,-2.969789
D088B,38.949886,-1.816783
D088C,49.43675,-2.524542
D088E,52.834022,-1.182264
D088O,38.7258,-8.714869
D089J,45.034611,-64.696197
D089L,43.472539,-1.235742
D089M,43.471081,-1.235706
D089N,42.733592,-2.542131
D089O,48.073006,-1.368931
D090X,42.452031,-2.340361
D091B,38.946519,-1.816583
D091I,36.815047,-5.839719
D091O,50.999981,-2.243053
D091Q,37.424353,-5.406539
D091R,38.257183,-0.189467
D091U,43.290972,-2.446414
D092B,43.465525,-1.466819
D092I,53.018083,-0.237014
D092Y,57.673003,-2.759536
D093E,46.171936,-0.979278
D093N,46.169964,-0.867447
D093R,38.264572,-0.206675
D094D,52.489861,-0.959911
D094J,59.866694,-0.956753
D094R,43.540592,-5.595183
D094Z,36.623956,-5.802042
D095A,52.829147,-1.267689
D095J,53.757028,-2.734564
D095M,37.412744,-5.501356
D095R,37.40665,-5.3971
D095T,37.403564,-5.344889
D096F,51.737306,-1.443603
D096J,42.306556,-8.377875
D096M,43.886906,-0.206417
D096N,43.887794,-0.197025
D096V,42.288217,-8.109506
D097B,51.743547,-1.550417
D097M,50.976333,-2.298667
D097O,50.97185,-2.246594
D097T,53.218711,-3.991919
D098I,50.983922,-2.403683
D098O,35.701931,-5.614775
D098R,35.695717,-5.553858
D099F,51.732172,-1.444736
D099G,68.761275,-52.493994
D099I,58.1884,-5.901792
D099J,51.730731,-1.323367
D099O,48.028106,-1.372533
D099Y,57.657433,-2.557603
D100A,38.274633,-0.507131
D100H,51.467817,-1.009842
D100J,38.101983,-7.718172
D101E,44.350444,-1.021639
D101H,43.423458,-3.723011
D101J,42.845756,-2.502736
D101N,47.723025,-3.107158
D101O,51.369147,-0.749228
D101Q,44.772217,-0.330678
D102E,63.984906,-22.459981
D102G,51.469194,-1.03655
D102I,58.933372,-2.608894
D103E,51.033758,-0.496908
D104E,48.022261,-1.375594
D104I,58.92825,-2.610864
D104J,57.505175,-3.739947
D104K,57.501392,-3.709864
D104L,59.829883,-0.902042
D104O,57.486178,-3.589597
D104Y,57.447644,-3.289375
D105J,38.90375,-1.653075
D105K,48.915356,-54.258111
D105P,43.088392,-78.5974
D105R,36.574722,-5.987639
D105X,43.345533,-3.37555
D106C,50.738797,-3.216661
D106E,63.976969,-22.426508
D106H,42.561375,-5.471072
D106J,43.356389,-8.096664
D106M,44.763164,-0.404939
D106P,44.750283,-0.344428
D106R,43.320475,-7.908875
D106U,43.200925,-2.467736
D107A,48.332275,-71.016736
D107C,48.332828,-71.057908
D107E,43.293794,-0.185692
D107J,59.831517,-0.986947
D107K,39.429136,-0.25785
D107O,47.99565,-1.385697
D107R,38.192772,-0.224747
D107X,48.313978,-70.396758
D108E,51.535797,-0.079378
D108G,36.015372,-79.837458
D108J,44.980183,-64.684953
D108O,35.980522,-79.678833
D108Q,41.569728,-0.671853
D109H,58.417483,-2.859264
D109P,43.4844,-5.702672
D109U,43.448142,-5.550847
D109Y,41.528581,-0.524739
D110B,51.478122,-0.429311
